company_id,name,normalized_name,industry,inn,primary_site,primary_email,data_quality_score,has_support_team,support_team_size,support_channels_count,has_24_7_support,support_vacancies,total_vacancies,data_sources,description,emails,last_updated,metadata,sites,source,sources,support_info
C0011,Wildberries,WILDBERRIES,retail,7728316484,https://www.wildberries.ru,,84,True,10,3,True,0,0,"enriched, jobs_detailed",Отрасль: retail | Размер команды поддержки: 10 | Каналы поддержки: 3,[],2025-12-23T17:34:28.078742,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Интернет-магазин Wildberries: широкий ассортимент товаров - скидки каждый день!', 'analysis_success': False}","['https://www.wildberries.ru', 'https://www.wildberries.ru/', 'https://www.wildberries.ru/services/kontakty']",seed,"['enriched', 'jobs_detailed']","{'team_size': 10, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': True}, 'evidence': 'Поддержка 24/7 (сменный график требует минимум 10 человек)', 'evidence_url': 'https://www.wildberries.ru/', 'chat_vendor': 'online-chat', 'support_vacancies': 0, 'vacancy_details': '[]'}"
C0034,Аэрофлот,АЭРОФЛОТ,airline,7708511828,https://www.aeroflot.ru/ru-ru/,,84,True,36,3,False,11,11,"enriched, jobs_detailed, jobs_simple",Отрасль: airline | Размер команды поддержки: 36 | Каналы поддержки: 3,[],2025-12-23T17:34:28.092740,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Авиабилеты в Аэрофлоте, купить билет на самолет онлайн — цены и бронирование на официальном сайте, поиск авиаперелетов', 'analysis_success': True}","['https://www.aeroflot.ru/ru-ru/', 'https://www.aeroflot.ru/help', 'https://hh.ru/employer/1373', 'https://www.aeroflot.ru', 'https://www.aeroflot.ru/business/cargo_transport/information/rules_and_regulations']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 36, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.aeroflot.ru/ru-ru/', 'chat_vendor': 'unknown', 'support_vacancies': 11, 'vacancy_details': ""[{'name': 'Ведущий специалист отдела по рассмотрению претензий клиентов', 'url': 'https://hh.ru/vacancy/128089853', 'schedule': 'Сменный график', 'estimated_size': 4}, {'name': 'Специалист по поддержке экипажа', 'url': 'https://hh.ru/vacancy/128781491', 'schedule': 'Сменный график', 'estimated_size': 4}, {'name': 'Контент-менеджер сайта', 'url': 'https://hh.ru/vacancy/125806234', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'Помощник руководителя (референт)', 'url': 'https://hh.ru/vacancy/127112573', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Специалист по работе с туроператорским продуктом', 'url': 'https://hh.ru/vacancy/128176949', 'schedule': 'Сменный график', 'estimated_size': 4}]"", 'total_vacancies': 11}"
C0042,СДЭК,СДЭК,logistics,НЕ_НАЙДЕН,https://www.cdek.ru/ru/faq/,,84,True,3,3,False,1,1,"enriched, jobs_detailed, jobs_simple",Отрасль: logistics | Размер команды поддержки: 3 | Каналы поддержки: 3,[],2025-12-23T17:34:28.093746,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'СДЭК — услуги курьерской службы для частных лиц', 'analysis_success': True}","['https://www.cdek.ru/ru/faq/', 'https://hh.ru/employer/10487927', 'https://www.cdek.ru/ru/', 'https://www.cdek.ru']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 3, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.cdek.ru/ru/', 'chat_vendor': 'unknown', 'support_vacancies': 1, 'vacancy_details': ""[{'name': 'Менеджер по поддержке B2B клиентов (СДЭК)', 'url': 'https://hh.ru/vacancy/128834281', 'schedule': 'Удаленная работа', 'estimated_size': 3}]"", 'total_vacancies': 1}"
C0045,Лукойл,ЛУКОЙЛ,energy,7706013788,https://lukoil.ru,,84,True,37,3,False,8,8,"enriched, jobs_detailed, jobs_simple",Отрасль: energy | Размер команды поддержки: 37 | Каналы поддержки: 3,[],2025-12-23T17:34:28.094742,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Официальный сайт Компании «ЛУКОЙЛ»', 'analysis_success': True}","['https://lukoil.ru', 'https://hh.ru/employer/907345', 'https://lukoil.ru/Company/contacts', 'https://lukoil.ru/', 'https://lukoil.ru/InvestorAndShareholderCenter/ShareholderRelations/FAQ']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 37, 'channels': {'email': False, 'contact_form': True, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://lukoil.ru/', 'support_vacancies': 8, 'vacancy_details': ""[{'name': 'Менеджер по маркетингу', 'url': 'https://hh.ru/vacancy/128960569', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'Оператор товарный, г. Пермь', 'url': 'https://hh.ru/vacancy/128963854', 'schedule': 'Сменный график', 'estimated_size': 4}, {'name': 'Продавец на АЗС (работа рядом с домом)', 'url': 'https://hh.ru/vacancy/128055771', 'schedule': 'Сменный график', 'estimated_size': 4}, {'name': 'Оператор товарный (по транспортным операциям), г. Краснодар', 'url': 'https://hh.ru/vacancy/128773781', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Продавец - кассир на АЗС', 'url': 'https://hh.ru/vacancy/125328772', 'schedule': 'Сменный график', 'estimated_size': 4}]"", 'total_vacancies': 8}"
C0010,Ростелеком,РОСТЕЛЕКОМ,telecom,7707049388,https://ufa.rt.ru/,,81,True,32,2,False,17,17,"enriched, jobs_detailed, jobs_simple",Отрасль: telecom | Размер команды поддержки: 32 | Каналы поддержки: 2,[],2025-12-23T17:34:28.089739,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Скидка 100% на 30 дней |  Ростелеком - официальный сайт для физ. лиц. в Уфе', 'analysis_success': True}","['https://ufa.rt.ru/', 'https://rt.ru', 'https://yandex.com/support/metrica/ru/code/data-collected.html', 'https://hh.ru/employer/2748']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 32, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://ufa.rt.ru/', 'chat_vendor': 'intercom', 'support_vacancies': 17, 'vacancy_details': ""[{'name': 'Инженер', 'url': 'https://hh.ru/vacancy/128937717', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Менеджер по работе с клиентами', 'url': 'https://hh.ru/vacancy/125873284', 'schedule': 'Гибкий график', 'estimated_size': 3}, {'name': 'Ассистент руководителя', 'url': 'https://hh.ru/vacancy/128838593', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Начинающий специалист', 'url': 'https://hh.ru/vacancy/120435474', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Директор сервисного центра', 'url': 'https://hh.ru/vacancy/128962864', 'schedule': 'Полный день', 'estimated_size': 1}]"", 'total_vacancies': 17}"
C0022,VK,VK,it,7743001840,https://m.vk.com/,,81,True,10,2,False,5,5,"enriched, jobs_detailed, jobs_simple",Отрасль: it | Размер команды поддержки: 10 | Каналы поддержки: 2,[],2025-12-23T17:34:28.090739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'ВКонтакте | Добро пожаловать', 'analysis_success': True}","['https://m.vk.com/', 'https://hh.ru/employer/15478', 'https://vk.com', 'https://id.vk.com/about/faq/users/registration_and_login/login?utm_source=auth_help_mvk&utm_medium=organic&utm_content=init-ENTER_LOGIN']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 10, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://m.vk.com/', 'support_vacancies': 5, 'vacancy_details': ""[{'name': 'Модератор в команду модерации ВКонтакте', 'url': 'https://hh.ru/vacancy/125886321', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист отдела персонала в VK', 'url': 'https://hh.ru/vacancy/128441684', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Специалист поддержки пользователей в Mail', 'url': 'https://hh.ru/vacancy/128334284', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист поддержки в Одноклассники', 'url': 'https://hh.ru/vacancy/128477456', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Руководитель клиентских проектов в VK Predict', 'url': 'https://hh.ru/vacancy/128908140', 'schedule': 'Полный день', 'estimated_size': 3}]"", 'total_vacancies': 5}"
C0028,2ГИС,2ГИС,it,НЕ_НАЙДЕН,https://2gis.ru,,81,True,1,2,False,1,1,"enriched, jobs_detailed, jobs_simple",Отрасль: it | Размер команды поддержки: 1 | Каналы поддержки: 2,[],2025-12-23T17:34:28.091739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Карта городов России: подробные карты с поиском по адресу — 2ГИС', 'analysis_success': True}","['https://2gis.ru', 'https://hh.ru/employer/64174', 'https://help.2gis.ru/question/kuda-propal-otzyv?utm_source=v5online', 'https://2gis.ru/ufa']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 1, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://2gis.ru/ufa', 'support_vacancies': 1, 'vacancy_details': ""[{'name': 'Специалист службы поддержки пользователей (сервис Отелло)', 'url': 'https://hh.ru/vacancy/128824078', 'schedule': 'Удаленная работа', 'estimated_size': 1}]"", 'total_vacancies': 1}"
C0036,Победа,ПОБЕДА,airline,НЕ_НАЙДЕН,https://www.pobeda.aero,,81,True,1,2,False,1,1,"enriched, jobs_detailed, jobs_simple",Отрасль: airline | Размер команды поддержки: 1 | Каналы поддержки: 2,[],2025-12-23T17:34:28.092740,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Авиакомпания «Победа» - купить авиабилеты онлайн, дешёвые билеты на самолёт, прямые и трансферные рейсы с пересадками', 'analysis_success': True}","['https://www.pobeda.aero', 'https://www.flypobeda.ru/', 'https://www.flypobeda.ru/feedback', 'https://hh.ru/employer/1520649']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 1, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.flypobeda.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 1, 'vacancy_details': ""[{'name': 'Junior Разработчик 1С', 'url': 'https://hh.ru/vacancy/128430761', 'schedule': 'Полный день', 'estimated_size': 1}]"", 'total_vacancies': 1}"
C0044,Газпром,ГАЗПРОМ,energy,7736050003,https://www.gazprom.ru,,81,True,16,2,False,8,8,"enriched, jobs_detailed, jobs_simple",Отрасль: energy | Размер команды поддержки: 16 | Каналы поддержки: 2,[],2025-12-23T17:34:28.094742,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'ПАО\xa0«Газпром»', 'analysis_success': True}","['https://www.gazprom.ru', 'https://www.gazprom.ru/', 'https://www.gazprom.ru/contacts/warning/', 'https://hh.ru/employer/39305']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 16, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.gazprom.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 8, 'vacancy_details': ""[{'name': 'Руководитель программ по маркетингу (B2b)', 'url': 'https://hh.ru/vacancy/128945630', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'Ведущий специалист по развитию корпоративной культуры', 'url': 'https://hh.ru/vacancy/128827392', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Оператор нефтебазы', 'url': 'https://hh.ru/vacancy/128948496', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Стажер ( Администратор проекта )', 'url': 'https://hh.ru/vacancy/128536333', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Ведущий специалист по клиентскому сервису', 'url': 'https://hh.ru/vacancy/128959289', 'schedule': 'Полный день', 'estimated_size': 1}]"", 'total_vacancies': 8}"
C0004,ВТБ,ВТБ,bank,7736212660,https://www.vtb.ru/personal/investicii/help/,,78,True,142,1,False,45,45,"enriched, jobs_detailed, jobs_simple",Отрасль: bank | Размер команды поддержки: 142 | Каналы поддержки: 1,[],2025-12-23T17:34:28.088742,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Ð\x91Ð°Ð½Ðº Ð\x92Ð¢Ð\x91 (Ð\x9fÐ\x90Ð\x9e) â\x9a¡â\x80\x94 Ð´ÐµÐ±ÐµÑ\x82Ð¾Ð²Ñ\x8bÐµ Ð¸ ÐºÑ\x80ÐµÐ´Ð¸Ñ\x82Ð½Ñ\x8bÐµ ÐºÐ°Ñ\x80Ñ\x82Ñ\x8b, Ð¸Ð¿Ð¾Ñ\x82ÐµÐºÐ°, ÐºÑ\x80ÐµÐ´Ð¸Ñ\x82Ñ\x8b, Ð²ÐºÐ»Ð°Ð´Ñ\x8b Ð´Ð»Ñ\x8f Ñ\x84Ð¸Ð·Ð¸Ñ\x87ÐµÑ\x81ÐºÐ¸Ñ\x85 Ð¸ Ñ\x8eÑ\x80Ð¸Ð´Ð¸Ñ\x87ÐµÑ\x81ÐºÐ¸Ñ\x85 Ð»Ð¸Ñ\x86 Ð¿Ð¾ Ð²Ñ\x81ÐµÐ¹ Ð\xa0Ð¾Ñ\x81Ñ\x81Ð¸Ð¸', 'analysis_success': True}","['https://www.vtb.ru/personal/investicii/help/', 'https://www.vtb.ru/', 'https://www.vtb.ru', 'https://hh.ru/employer/4181']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 142, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.vtb.ru/', 'support_vacancies': 45, 'vacancy_details': ""[{'name': 'Стажер IT Юниор - Прикладной администратор', 'url': 'https://hh.ru/vacancy/128952463', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Менеджер по работе с клиентами банка', 'url': 'https://hh.ru/vacancy/128565001', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'Стажер аналитик данных в Управление инфраструктуры налично-денежного обращения, ВТБ Юниор', 'url': 'https://hh.ru/vacancy/128960301', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Стажер ВТБ Юниор в Обучение и развитие', 'url': 'https://hh.ru/vacancy/128922873', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Специалист клиентской поддержки', 'url': 'https://hh.ru/vacancy/111281532', 'schedule': 'Сменный график', 'estimated_size': 4}]"", 'total_vacancies': 45}"
C0012,OZON,OZON,retail,1027739244741,https://www.ozon.ru/complaint/support/?incident_id=fab_chlg_20251223113539_01KD5FWMEXD7SMPCK8MRE5JRPE&platform=web&token=1.S0SO2XcS3KvIkzPA-aj6ZcRxFvO9jUY8y7AsUL3sMJDfKwwZjMU3t8SPJ8-7acf-_lXjgJ4T31k70rtq5uuz-3lIMB4EBW5TEjmcLdttBgiZ5xUDao4_UeBCJtXdsQUafpKNPL7UDLf_Rp61P92ToLhwu0oJAXtmZR4Sm9o4BptJtJHQG_5OnRSyTrn5FIQ9uop4eLUn5mjVqSvg5n3W1nivNFREBlHRwUswSl0eU4v_IIiv4TUbituO8L_TfKzKdBhHrL35M6-gsqfCxZGqwdFsMUipUQA-Wx1qzEISUK2xgAfEKJaph_sMQWo70QMpvYXlzMDYLBWaz4zIeXSY7pxb4Q&back_url=/,,78,True,23,1,False,16,16,"enriched, jobs_detailed, jobs_simple",Отрасль: retail | Размер команды поддержки: 23 | Каналы поддержки: 1,[],2025-12-23T17:34:28.089739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Доступ ограничен', 'analysis_success': True}","['https://www.ozon.ru/complaint/support/?incident_id=fab_chlg_20251223113539_01KD5FWMEXD7SMPCK8MRE5JRPE&platform=web&token=1.S0SO2XcS3KvIkzPA-aj6ZcRxFvO9jUY8y7AsUL3sMJDfKwwZjMU3t8SPJ8-7acf-_lXjgJ4T31k70rtq5uuz-3lIMB4EBW5TEjmcLdttBgiZ5xUDao4_UeBCJtXdsQUafpKNPL7UDLf_Rp61P92ToLhwu0oJAXtmZR4Sm9o4BptJtJHQG_5OnRSyTrn5FIQ9uop4eLUn5mjVqSvg5n3W1nivNFREBlHRwUswSl0eU4v_IIiv4TUbituO8L_TfKzKdBhHrL35M6-gsqfCxZGqwdFsMUipUQA-Wx1qzEISUK2xgAfEKJaph_sMQWo70QMpvYXlzMDYLBWaz4zIeXSY7pxb4Q&back_url=/', 'https://hh.ru/employer/2180', 'https://www.ozon.ru/?__rr=1', 'https://www.ozon.ru']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 23, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.ozon.ru/?__rr=1', 'support_vacancies': 16, 'vacancy_details': ""[{'name': 'Специалист службы поддержки клиентов (Ozon Travel)', 'url': 'https://hh.ru/vacancy/126876121', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Сценарист чат-бота', 'url': 'https://hh.ru/vacancy/128749099', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Банковский представитель OZON Банка', 'url': 'https://hh.ru/vacancy/128917992', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Бизнес-партнер по работе с персоналом (HR BP)', 'url': 'https://hh.ru/vacancy/128015090', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Младший специалист поддержки информационных систем, Внутренние сервисы', 'url': 'https://hh.ru/vacancy/128904791', 'schedule': 'Удаленная работа', 'estimated_size': 1}]"", 'total_vacancies': 16}"
C0013,Яндекс.Маркет,ЯНДЕКСМАРКЕТ,retail,7736207543,https://market.yandex.ru,,78,True,10,1,False,5,5,"enriched, jobs_detailed, jobs_simple",Отрасль: retail | Размер команды поддержки: 10 | Каналы поддержки: 1,[],2025-12-23T17:34:28.089739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'Яндекс Маркет — покупки с быстрой доставкой', 'analysis_success': True}","['https://market.yandex.ru', 'https://market.yandex.ru/', 'https://hh.ru/employer/1740']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 10, 'channels': {'email': False, 'contact_form': False, 'online_chat': True, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://market.yandex.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 5, 'vacancy_details': ""[{'name': 'Специалист чат-поддержки Авто.ру', 'url': 'https://hh.ru/vacancy/128828867', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист по верификации партнёров', 'url': 'https://hh.ru/vacancy/128258879', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Модератор (сервис Авто.ру)', 'url': 'https://hh.ru/vacancy/128052890', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Специалист письменной поддержки Яндекс Аренда', 'url': 'https://hh.ru/vacancy/128624203', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Менеджер маркетинговых проектов в Маркет', 'url': 'https://hh.ru/vacancy/128664811', 'schedule': 'Полный день', 'estimated_size': 3}]"", 'total_vacancies': 5}"
C0015,М.Видео,МВИДЕО,retail,НЕ_НАЙДЕН,https://www.mvideo.ru,,78,True,43,1,False,23,23,"enriched, jobs_detailed, jobs_simple",Отрасль: retail | Размер команды поддержки: 43 | Каналы поддержки: 1,[],2025-12-23T17:34:28.089739,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'page_title': 'М.Видео - интернет-магазин цифровой и бытовой техники и электроники', 'analysis_success': True}","['https://www.mvideo.ru', 'https://www.mvideo.ru/', 'https://hh.ru/employer/2523', 'https://www.mvideo.ru/contacts?from=footer']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 43, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.mvideo.ru/', 'support_vacancies': 23, 'vacancy_details': ""[{'name': 'Product Manager', 'url': 'https://hh.ru/vacancy/128920696', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Оператор ПК', 'url': 'https://hh.ru/vacancy/128963488', 'schedule': 'Сменный график', 'estimated_size': 4}, {'name': 'Оператор ПК', 'url': 'https://hh.ru/vacancy/128861026', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Ведущий системный администратор Linux', 'url': 'https://hh.ru/vacancy/128956513', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Android-разработчик', 'url': 'https://hh.ru/vacancy/128831781', 'schedule': 'Удаленная работа', 'estimated_size': 1}]"", 'total_vacancies': 23}"
C0046,Роснефть,РОСНЕФТЬ,energy,НЕ_НАЙДЕН,https://www.rosneft.ru/,,78,True,1,1,False,1,1,"enriched, jobs_detailed, jobs_simple",Отрасль: energy | Размер команды поддержки: 1 | Каналы поддержки: 1,[],2025-12-23T17:34:28.094742,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Ð\xa0Ð\x9eÐ¡Ð\x9dÐ\x95Ð¤Ð¢Ð¬', 'analysis_success': True}","['https://www.rosneft.ru/', 'https://hh.ru/employer/1490605', 'https://www.rosneft.ru/about/contacts/contact_centre/', 'https://www.rosneft.ru']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 1, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': True, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.rosneft.ru/', 'support_vacancies': 1, 'vacancy_details': ""[{'name': 'Кассир торгового зала АЗК', 'url': 'https://hh.ru/vacancy/128851084', 'schedule': 'Гибкий график', 'estimated_size': 1}]"", 'total_vacancies': 1}"
C0001,Сбербанк,СБЕРБАНК,bank,7707083893,https://www.sberbank.ru/,,75,True,124,0,False,34,34,"enriched, jobs_detailed, jobs_simple",Отрасль: bank | Размер команды поддержки: 124,[],2025-12-23T17:34:28.087741,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'analysis_success': True}","['https://www.sberbank.ru/', 'https://www.sberbank.ru', 'https://hh.ru/employer/3529']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 124, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://www.sberbank.ru/', 'support_vacancies': 34, 'vacancy_details': ""[{'name': 'Оператор Сбер', 'url': 'https://hh.ru/vacancy/127502775', 'schedule': 'Удаленная работа', 'estimated_size': 1}, {'name': 'Middle Java разработчик', 'url': 'https://hh.ru/vacancy/128977448', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Support Engineer', 'url': 'https://hh.ru/vacancy/128975243', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Менеджер платежных сервисов', 'url': 'https://hh.ru/vacancy/127832797', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'Клиентский менеджер', 'url': 'https://hh.ru/vacancy/125264120', 'schedule': 'Удаленная работа', 'estimated_size': 3}]"", 'total_vacancies': 34}"
C0003,Альфа-Банк,АЛЬФА-БАНК,bank,7728168971,https://hh.ru/employer/80,,75,True,14,0,False,7,7,"enriched, jobs_detailed, jobs_simple",Отрасль: bank | Размер команды поддержки: 14,[],2025-12-23T17:34:28.088742,"{'parsing_success': True, 'parsing_method': 'selenium', 'data_source': 'company_site_improved', 'analysis_success': True}","['https://hh.ru/employer/80', 'https://alfabank.ru', 'https://alfabank.ru/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 14, 'channels': {'email': False, 'contact_form': False, 'online_chat': False, 'messengers': False, 'support_section': False, 'kb_faq': False, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://alfabank.ru/', 'support_vacancies': 7, 'vacancy_details': ""[{'name': 'Специалист поддержки клиентов в г. Воронеж,5/2', 'url': 'https://hh.ru/vacancy/128955803', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Менеджер развития клиентских отношений', 'url': 'https://hh.ru/vacancy/128942357', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'DevOps специалист', 'url': 'https://hh.ru/vacancy/128913320', 'schedule': 'Полный день', 'estimated_size': 1}, {'name': 'Менеджер оперативной поддержки', 'url': 'https://hh.ru/vacancy/127845013', 'schedule': 'Полный день', 'estimated_size': 3}, {'name': 'Специалист дистанционной поддержки клиентов', 'url': 'https://hh.ru/vacancy/128936453', 'schedule': 'Полный день', 'estimated_size': 1}]"", 'total_vacancies': 7}"
C0008,МегаФон,МЕГАФОН,telecom,7812014560,https://bashkortostan.megafon.ru/help/lk/?from=mf_b2c_menu,,75,False,0,4,False,0,0,"enriched, jobs_detailed, jobs_simple",Отрасль: telecom | Каналы поддержки: 4,[],2025-12-23T17:34:28.088742,"{'parsing_success': True, 'parsing_method': 'requests', 'data_source': 'company_site_improved', 'page_title': 'Официальный сайт МегаФона, Республика Башкортостан | Ведущий мобильный оператор России', 'analysis_success': True}","['https://bashkortostan.megafon.ru/help/lk/?from=mf_b2c_menu', 'https://megafon.ru', 'https://bashkortostan.megafon.ru/', 'https://hh.ru/employer/3127', 'https://bashkortostan.megafon.ru/help/faq/']",seed,"['enriched', 'jobs_detailed', 'jobs_simple']","{'team_size': 0, 'channels': {'email': False, 'contact_form': True, 'online_chat': True, 'messengers': False, 'support_section': True, 'kb_faq': True, '24_7': False}, 'evidence': 'site', 'evidence_url': 'https://bashkortostan.megafon.ru/', 'chat_vendor': 'unknown', 'support_vacancies': 0, 'vacancy_details': '[]', 'total_vacancies': 0}"
